trial,status,error,method,lr,dropout,weight_decay,cb_beta,tune_epochs,val_subset_size,val_full_size,final_train_loss,val_HR@50,val_overall_HR@10,val_overall_NDCG@10,val_overall_HR@50,val_overall_NDCG@50,val_head_HR@10,val_head_NDCG@10,val_head_HR@50,val_head_NDCG@50,val_tail_HR@10,val_tail_NDCG@10,val_tail_HR@50,val_tail_NDCG@50,val_CatalogCoverage@10,val_TailCoverage@10,val_AvgPopularity@10,val_TailRatio@10,val_Personalization@10,val_CatalogCoverage@50,val_TailCoverage@50,val_AvgPopularity@50,val_TailRatio@50,val_Personalization@50,val_count_overall,val_count_head,val_count_tail
51,ok,,ClassBalance,0.001,0.5,0.01,0.9999,3,7102,7102,8.317766228500677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
52,ok,,ClassBalance,0.001,0.5,0.001,0.9999,3,7102,7102,8.061987786065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.328707195655452,11.295067129280433,2.189217139646812,97.72740073218812,91.86873263751944,9.766178910846282,11.823050233821089,2.2525933834647254,96.25513939735286,89.01049725029904,7102,3997,3105
54,ok,,ClassBalance,0.001,0.7,0.1,0.9999,3,7102,7102,8.318050365058744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
42,ok,,ClassBalance,0.001,0.1,0.1,0.9999,3,7102,7102,8.317780248161887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
43,ok,,ClassBalance,0.001,0.1,0.01,0.9999,3,7102,7102,8.317766228500677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
46,ok,,ClassBalance,0.001,0.3,0.1,0.9999,3,7102,7102,8.317863178901932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
47,ok,,ClassBalance,0.001,0.3,0.01,0.9999,3,7102,7102,8.317766228500677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
19,ok,,ClassBalance,0.1,0.9,0.01,0.9999,3,7102,7102,8.320703804898423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
18,ok,,ClassBalance,0.1,0.9,0.1,0.9999,3,7102,7102,8.320973376838529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
56,ok,,ClassBalance,0.001,0.7,0.001,0.9999,3,7102,7102,8.080612591334752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340171971639764,0.6335797254487857,2.507388765044481,89.86764291748803,55.31024640212541,0.7783979484085081,0.9239704329461458,2.3759752688622755,92.19036891016616,21.531283249439014,7102,3997,3105
55,ok,,ClassBalance,0.001,0.7,0.01,0.9999,3,7102,7102,8.317882674080986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
23,ok,,ClassBalance,0.01,0.1,0.01,0.9999,3,7102,7102,8.317864424517365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
22,ok,,ClassBalance,0.01,0.1,0.1,0.9999,3,7102,7102,8.317903609502883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
59,ok,,ClassBalance,0.001,0.9,0.01,0.9999,3,7102,7102,8.31792249484938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
20,ok,,ClassBalance,0.1,0.9,0.001,0.9999,3,7102,7102,8.319856364710802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6942223563131695,2.50791974656811,2.481792555620141,83.42438749647987,83.48026271461325,5.605672047065922,5.3741137426459495,2.6418914597270486,76.68853843987608,70.54885182222739,7102,3997,3105
58,ok,,ClassBalance,0.001,0.9,0.1,0.9999,3,7102,7102,8.318104724494779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
10,ok,,ClassBalance,0.1,0.5,0.1,0.9999,3,7102,7102,8.320965468478041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
12,ok,,ClassBalance,0.1,0.5,0.001,0.9999,3,7102,7102,8.318426592820355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
11,ok,,ClassBalance,0.1,0.5,0.01,0.9999,3,7102,7102,8.318708354924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
14,ok,,ClassBalance,0.1,0.7,0.1,0.9999,3,7102,7102,8.320785820889634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
15,ok,,ClassBalance,0.1,0.7,0.01,0.9999,3,7102,7102,8.319276063620638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
16,ok,,ClassBalance,0.1,0.7,0.001,0.9999,3,7102,7102,8.318778193726832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6335797254487857,0.6298084175592096,2.4663739341755164,80.34919740918052,92.49132255201343,1.116307135314527,1.0974505958666467,2.486411987571009,80.4128414531118,64.19106998268656,7102,3997,3105
70,ok,,ClassBalance,0.0001,0.5,0.1,0.9999,3,7102,7102,8.274237107257454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904661336551516,0.8447729672650475,2.5686662212032583,87.37961137707688,71.66291205410481,1.0831196258862574,1.1577915220998642,2.5363779226330747,83.67980850464659,34.566073745230696,7102,3997,3105
