trial,status,error,method,lr,dropout,weight_decay,logq_weight,tune_epochs,val_subset_size,val_full_size,final_train_loss,val_HR@50,val_overall_HR@10,val_overall_NDCG@10,val_overall_HR@50,val_overall_NDCG@50,val_head_HR@10,val_head_NDCG@10,val_head_HR@50,val_head_NDCG@50,val_tail_HR@10,val_tail_NDCG@10,val_tail_HR@50,val_tail_NDCG@50,val_CatalogCoverage@10,val_TailCoverage@10,val_AvgPopularity@10,val_TailRatio@10,val_Personalization@10,val_CatalogCoverage@50,val_TailCoverage@50,val_AvgPopularity@50,val_TailRatio@50,val_Personalization@50,val_count_overall,val_count_head,val_count_tail
33,ok,,LogQ,0.1,0.5,0.01,10.0,3,7102,7102,25.481001990182058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.2727563147437415,88.78062517600675,8.820774446790992,0.2504148438678534,0.2262784733745663,2.6400853430951865,71.57166995212616,5.817108588630138,7102,3990,3112
46,ok,,LogQ,0.1,0.7,0.001,0.1,3,7102,7102,8.325335865929013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.2727563147437415,88.78062517600675,8.820774446790992,0.2504148438678534,0.2262784733745663,2.6400853430951865,71.57166995212616,5.817108588630138,7102,3990,3112
45,ok,,LogQ,0.1,0.7,0.01,10.0,3,7102,7102,25.481319245837984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
44,ok,,LogQ,0.1,0.7,0.01,1.0,3,7102,7102,8.896377122321097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
43,ok,,LogQ,0.1,0.7,0.01,0.1,3,7102,7102,8.325529922433452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
42,ok,,LogQ,0.1,0.7,0.1,10.0,3,7102,7102,25.486314838435373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
41,ok,,LogQ,0.1,0.7,0.1,1.0,3,7102,7102,8.899012980817938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
201,ok,,LogQ,0.0001,0.3,0.01,10.0,3,7102,7102,24.890695208594913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4495399004374717,0.26399155227032733,3.558294601034686,38.39622641509434,76.02828774874779,0.4495399004374717,0.26399155227032733,3.4755942903814447,45.55167558434244,64.44451923926135,7102,3990,3112
56,ok,,LogQ,0.1,0.9,0.01,1.0,3,7102,7102,8.897337556696263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.2727563147437415,88.78062517600675,8.820774446790992,0.2504148438678534,0.2262784733745663,2.6400853430951865,71.57166995212616,5.817108588630138,7102,3990,3112
20,ok,,LogQ,0.1,0.3,0.01,1.0,3,7102,7102,8.89570003950677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
149,ok,,LogQ,0.001,0.5,0.1,1.0,3,7102,7102,8.894999309461944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
148,ok,,LogQ,0.001,0.5,0.1,0.1,3,7102,7102,8.324620610191708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
141,ok,,LogQ,0.001,0.3,0.01,10.0,3,7102,7102,25.464609937602972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
140,ok,,LogQ,0.001,0.3,0.01,1.0,3,7102,7102,8.894805389196694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
139,ok,,LogQ,0.001,0.3,0.01,0.1,3,7102,7102,8.324525197347006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
138,ok,,LogQ,0.001,0.3,0.1,10.0,3,7102,7102,25.46605848455105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
137,ok,,LogQ,0.001,0.3,0.1,1.0,3,7102,7102,8.89485669298237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
119,ok,,LogQ,0.01,0.9,0.001,1.0,3,7102,7102,8.894936918401394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719263840699956,0.8447729672650475,2.4635730587423414,84.10306955787102,75.67613423900895,1.4753356464021723,1.4368683059284961,2.459803175613771,82.9862010701211,39.586877530942985,7102,3990,3112
118,ok,,LogQ,0.01,0.9,0.001,0.1,3,7102,7102,8.32458075049783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9383014029265349,0.8824860461608085,2.445167166173876,83.42438749647987,76.71450283000823,1.3546537939357368,1.29732991401418,2.491920616887744,80.6727682343002,40.74325790755907,7102,3990,3112
117,ok,,LogQ,0.01,0.9,0.01,10.0,3,7102,7102,25.46538661775135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.2727563147437415,88.78062517600675,8.820774446790992,0.2504148438678534,0.2262784733745663,2.6400853430951865,71.57166995212616,5.817108588630138,7102,3990,3112
116,ok,,LogQ,0.01,0.9,0.01,1.0,3,7102,7102,8.895131980480791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
115,ok,,LogQ,0.01,0.9,0.01,0.1,3,7102,7102,8.324624022658991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
176,ok,,LogQ,0.001,0.9,0.01,1.0,3,7102,7102,8.894921069242516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
113,ok,,LogQ,0.01,0.9,0.1,1.0,3,7102,7102,8.895274875926322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
136,ok,,LogQ,0.001,0.3,0.1,0.1,3,7102,7102,8.324545607274892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
18,ok,,LogQ,0.1,0.3,0.1,10.0,3,7102,7102,25.48899440376126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
17,ok,,LogQ,0.1,0.3,0.1,1.0,3,7102,7102,8.897056657440809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
32,ok,,LogQ,0.1,0.5,0.01,1.0,3,7102,7102,8.89626709944537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
31,ok,,LogQ,0.1,0.5,0.01,0.1,3,7102,7102,8.32533478899067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
30,ok,,LogQ,0.1,0.5,0.1,10.0,3,7102,7102,25.48137603811666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
29,ok,,LogQ,0.1,0.5,0.1,1.0,3,7102,7102,8.899258594123685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
28,ok,,LogQ,0.1,0.5,0.1,0.1,3,7102,7102,8.327662954525072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
19,ok,,LogQ,0.1,0.3,0.01,0.1,3,7102,7102,8.325005641599901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
7,ok,,LogQ,0.1,0.1,0.01,0.1,3,7102,7102,8.325057302202497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
6,ok,,LogQ,0.1,0.1,0.1,10.0,3,7102,7102,25.46986047913428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
5,ok,,LogQ,0.1,0.1,0.1,1.0,3,7102,7102,8.896611453724557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
114,ok,,LogQ,0.01,0.9,0.1,10.0,3,7102,7102,25.471527644566127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
91,ok,,LogQ,0.01,0.5,0.01,0.1,3,7102,7102,8.32461236447704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
90,ok,,LogQ,0.01,0.5,0.1,10.0,3,7102,7102,25.471980347925303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
89,ok,,LogQ,0.01,0.5,0.1,1.0,3,7102,7102,8.895060169453524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
4,ok,,LogQ,0.1,0.1,0.1,0.1,3,7102,7102,8.326255337721637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
175,ok,,LogQ,0.001,0.9,0.01,0.1,3,7102,7102,8.324615523928689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
174,ok,,LogQ,0.001,0.9,0.1,10.0,3,7102,7102,25.466479593393753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
173,ok,,LogQ,0.001,0.9,0.1,1.0,3,7102,7102,8.895072930524138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
172,ok,,LogQ,0.001,0.9,0.1,0.1,3,7102,7102,8.324789987940367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
104,ok,,LogQ,0.01,0.7,0.01,1.0,3,7102,7102,8.895120400149805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
103,ok,,LogQ,0.01,0.7,0.01,0.1,3,7102,7102,8.32464785802932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
102,ok,,LogQ,0.01,0.7,0.1,10.0,3,7102,7102,25.47129810099699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
101,ok,,LogQ,0.01,0.7,0.1,1.0,3,7102,7102,8.895181818073299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
100,ok,,LogQ,0.01,0.7,0.1,0.1,3,7102,7102,8.324706421417444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
150,ok,,LogQ,0.001,0.5,0.1,10.0,3,7102,7102,25.464604760513826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
164,ok,,LogQ,0.001,0.7,0.01,1.0,3,7102,7102,8.894915256370492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
163,ok,,LogQ,0.001,0.7,0.01,0.1,3,7102,7102,8.324590404017442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
162,ok,,LogQ,0.001,0.7,0.1,10.0,3,7102,7102,25.466815714933436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
161,ok,,LogQ,0.001,0.7,0.1,1.0,3,7102,7102,8.895182058113773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
160,ok,,LogQ,0.001,0.7,0.1,0.1,3,7102,7102,8.32472714923677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
154,ok,,LogQ,0.001,0.5,0.001,0.1,3,7102,7102,8.324528570888805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
153,ok,,LogQ,0.001,0.5,0.01,10.0,3,7102,7102,25.465901861385422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
112,ok,,LogQ,0.01,0.9,0.1,0.1,3,7102,7102,8.32466695746597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
107,ok,,LogQ,0.01,0.7,0.001,1.0,3,7102,7102,8.894915236907751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
106,ok,,LogQ,0.01,0.7,0.001,0.1,3,7102,7102,8.324562500934212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
105,ok,,LogQ,0.01,0.7,0.01,10.0,3,7102,7102,25.46873514344092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
152,ok,,LogQ,0.001,0.5,0.01,1.0,3,7102,7102,8.894805376221534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
151,ok,,LogQ,0.001,0.5,0.01,0.1,3,7102,7102,8.324562760437427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
166,ok,,LogQ,0.001,0.7,0.001,0.1,3,7102,7102,8.324558005041006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3878413033640065,1.293558606124604,2.5030287890594813,80.82793579273444,80.40932911071779,1.7770402775682606,1.6744607029717906,2.5528910155619746,78.45536468600395,54.57157802509243,7102,3990,3112
